Size,Location,Year of Construction,Number of Rooms,Garden Size,Urban,House Price
223.8727068692359,3,1965,3,500.0524938116304,0,476172.38463075296
705.3561299350297,2,1994,6,284.826744377934,1,788030.4146973301
411.53044547642156,1,1958,8,973.8236236756554,0,1080551.834888193
327.9216316190841,0,1989,5,618.1433086047678,0,670646.6791980794
941.3860143720682,2,1963,9,720.0144078664645,1,1509618.5027700597
116.26225098739629,2,1955,5,436.37540728911017,1,480336.1152214572
904.1544249925614,3,1998,8,689.2033792812639,0,1398605.692593875
410.26734110209634,0,1985,9,401.8314431949002,1,835492.206875154
557.2142474644975,3,1984,7,872.7199670823761,1,1163968.9099293866
468.77271172037575,2,2006,10,556.9310114996324,1,1027213.1518746541
840.9838075664612,2,1991,9,387.38313374465537,0,1098253.5064454828
563.7337395037193,0,1981,8,191.51088798026092,1,739155.3805530533
193.22442171299855,3,1995,4,860.5793679221543,1,616145.5008593391
167.78406622857324,2,1987,10,929.6509374425119,0,892383.9669140915
817.6031404527253,3,1971,6,201.8296969753025,0,772857.8407873629
407.84446923982506,3,2004,7,803.8171738633325,0,960416.8335533207
452.93004150093327,3,1958,5,197.1179218148178,1,575477.9483198049
990.3607926592496,2,2003,7,880.6904353846405,0,1622042.4233212422
259.98128827996584,3,1971,6,595.7530308972857,0,687248.1190177143
167.34821002637605,2,1960,5,107.0869726721247,1,425668.8984716191
460.92721546384877,0,1987,3,249.08463192255974,0,472298.72350473684
872.7629717128308,1,2008,4,798.3101254758059,1,1256280.6559536126
191.64331050029574,3,2003,7,246.76960609826975,1,585152.9726094702
642.6071088225196,2,1953,10,317.48183476695715,0,976974.992087242
188.15940909155574,0,1972,9,535.2540654170866,1,738137.8992348204
554.4794462082757,1,1969,3,299.0302348126602,1,561771.9510175339
257.2477593876615,1,1965,9,356.2559175533769,0,728599.4424316942
177.8821157457606,1,1974,7,420.470615289684,0,601834.9866645966
508.4050764792712,2,1964,10,103.50160645211159,0,777279.2970607504
588.0766492946675,2,1982,6,100.90904024471752,0,598932.7071180965
840.5746721373046,0,1989,10,686.1562844769875,1,1416419.7159232856
618.7453011936578,0,1979,9,867.432809046603,1,1297567.5484543992
627.7122417656276,0,2002,9,253.514432884453,0,853374.1444324633
386.0005972820459,1,1965,4,686.2095105340006,1,715417.347174778
367.72125570949595,1,1975,3,179.47559627426762,0,406801.21628387884
368.9444776581358,0,1954,6,944.0222904022205,0,905896.9070473635
142.44000103685028,0,2003,4,153.65023539238425,0,353884.6864286066
354.7108255820359,3,2000,5,158.4044901156401,1,518611.6841871098
812.8103872922669,2,2008,9,419.97418070128714,1,1114979.759673133
813.8468763921203,3,1959,4,763.3898213572887,1,1187399.018745822
769.9175091825322,2,1991,10,604.7413492848955,1,1301336.3606279131
678.0777138091598,0,1971,10,691.7299119212151,0,1269521.7998645902
890.3395394425337,2,1986,5,315.7674793986697,1,859095.8256403427
878.9128142689666,0,1997,8,521.3155110330542,1,1187000.7356250382
444.09416709862285,3,1958,8,454.48264264535464,0,857675.8498459252
698.7420169804877,0,1991,6,818.646354601433,1,1192215.2363579199
896.8023092785834,1,1989,5,739.5045091555237,0,1269006.467939523
765.8644732527139,0,1988,3,920.0199550842509,0,1191045.2084475935
932.6480081098356,2,1993,8,672.7349480408776,0,1396502.2100151954
979.5834019834456,1,1988,4,932.2043874718253,0,1504305.8651272987
557.0704950309109,0,1974,4,771.0252871984194,1,914928.0930250224
636.9059259939288,3,2009,7,156.15359297790485,1,719660.038500378
512.1827154669606,1,1974,5,782.9876396017933,0,932501.0805788235
491.95277821774624,3,1960,8,760.0707252690415,0,1070507.9228567234
180.84640156892925,1,2002,6,780.8728204181549,0,653372.7506154453
430.60507007616934,2,2010,4,217.81433967239656,1,514901.4354630547
502.60566556289245,2,1969,7,692.2334680596864,0,979149.8170025543
636.9045862901036,0,1991,8,675.7157419357857,0,1119189.362657147
213.59270737830948,2,1963,10,307.3755523506287,0,748689.1305167951
983.2311819910888,1,1961,8,468.78384467832757,1,1215082.7089588575
425.4026162134791,1,1970,3,730.7033352854738,1,723841.9554602602
329.91028285335943,0,1974,7,842.6085668797512,0,869593.2998265217
468.8438815147247,1,1966,8,489.0593941280993,0,873370.9833622273
531.730765147908,0,1990,3,649.2185151416935,0,756916.1334680684
408.6159636206222,3,1987,5,174.08767860827592,0,541648.3732678156
792.115115347973,0,1951,7,416.5584536792543,1,978009.7470698982
957.8748131383691,3,2007,5,153.3219949781368,0,725957.7688066502
300.62119457605945,1,1998,10,596.0747853463324,1,904807.7155536856
140.8470546998102,2,1977,5,127.20208980090317,1,423460.55693071865
609.4040947455536,0,1969,5,682.0466422152223,1,953161.66060964
675.790943568711,0,1962,7,792.8297852766333,1,1198719.6240927917
870.1705634784958,2,1953,6,324.1344989210419,0,899984.117352171
914.1616044936538,0,2007,5,512.1578094572181,0,1043885.6914907264
110.04983312905414,2,1999,3,376.4699847552224,1,364262.033009057
261.84214612806693,1,1972,10,220.74804411511903,0,732941.2638750304
393.5478276281245,1,1963,6,715.2282635948967,1,837050.9850422182
380.30892622037373,3,1979,9,807.680165672486,1,1042533.2621345128
543.8653957203683,2,2001,7,318.97777501184214,0,774965.056037856
226.00727300687277,0,2006,9,895.9879672636322,1,882146.3796364679
862.1903547095503,1,1987,4,288.1912357282749,1,756922.1109663657
568.700196538676,3,1999,5,868.5243558442932,1,1071345.1306612936
983.74810317776,0,1978,4,192.36267030777316,1,703933.5610906385
660.0391903187214,2,2008,6,693.8332236660736,1,1075054.1089274024
466.9022379745615,1,1995,7,483.1017897412257,0,818083.2814396847
398.359682472511,0,1977,10,121.30168869628426,0,733254.6504362599
878.8667557910163,1,1953,4,946.509669540194,0,1401983.7850711101
890.3699446995494,3,1981,10,280.4387073864981,1,1089828.458963694
319.19791721194696,2,1988,8,843.5329869738301,1,933765.9805874455
541.3169137026887,0,1958,6,793.6676557512784,0,1008200.5053439718
488.88530462307995,2,1955,4,904.0618751450871,1,944252.1807991919
879.4140648457274,0,2004,3,958.9400505612849,0,1355173.1718721283
305.42048395952975,0,1965,7,278.31671151729677,0,614504.0278964572
235.86850692689748,3,1977,9,677.0233232224191,0,846160.7552774411
504.2492808021182,0,1999,5,396.64985423104616,1,686699.496083622
507.8132183517696,1,1988,3,784.1522948884915,1,833394.6414554201
367.8861274109046,3,1995,8,231.40653615904642,1,709177.0538952717
830.6610971552824,3,2000,3,386.87657357655223,0,796930.9466733988
838.4905524618254,2,1982,5,263.6297086326025,0,777660.3172229045
723.7761237049849,2,1983,4,930.5059100582998,0,1222517.5820013094
957.4482837079184,2,1974,9,187.0869695518203,1,961800.6860876578
181.12036979182324,2,1982,10,339.01454579614494,1,747306.8961475336
950.7080811737973,1,2004,7,193.10497046251197,0,846262.6101932816
237.60629088493775,2,1968,3,283.60641071881065,1,407485.94202366355
751.5446915873331,3,1990,3,520.6936311927961,0,865127.1273515254
500.80976796745,3,2007,9,342.9896567510726,0,878138.7329188305
573.1570754694112,0,1970,6,384.4958279917051,1,771351.8844161395
443.3905111747014,0,2002,4,164.1619220906859,1,472964.3856130408
421.9294396449289,0,1974,3,480.47024903099015,0,575479.0280446633
641.9896229015059,1,1952,7,898.8577326185313,0,1245893.4807822832
636.8669332918278,2,1984,3,926.3566104571044,0,1070200.4219761363
742.3990515417402,1,1973,8,238.47607864426732,1,859051.4764620512
744.9633939374133,2,1965,7,541.8876477192673,0,1069720.795372259
126.76000287239837,1,1976,9,764.8049287920026,1,753771.7347573013
587.6666717419789,3,1967,7,554.9138630025786,0,972190.5140843533
699.2355401260558,0,1981,3,257.7291225590101,1,592717.6140217175
801.2537435253613,3,1970,7,989.8894915660601,1,1532782.753177779
899.8050765911834,3,1974,5,738.2502833174855,0,1291948.384260179
393.40524508005535,2,1990,7,962.8175741924939,0,1014529.0607559097
454.4247676350066,0,1975,9,734.9892204967524,1,1047175.8747183993
188.96760248012868,1,1993,8,655.0142864973081,1,731933.0359948045
500.0931472844541,0,1974,3,691.4986899408217,0,755538.3180423473
924.239550851336,3,2008,4,750.8452272821443,0,1274858.60348163
365.70504532934245,0,1976,3,772.493427048865,0,673115.6354599097
314.2566190279217,1,2010,4,340.5760793696669,1,506603.7391727613
248.63055458431944,2,1961,6,509.44891867129223,1,641671.8127010514
622.5191119624817,2,1977,9,856.7517417788227,0,1307464.70313559
571.0748201805716,0,1978,4,971.2674839868168,0,1057456.7235106812
502.18860329242085,1,1966,8,747.0821648078406,1,1057604.5677591946
340.726254627464,1,1988,10,837.9062077665108,1,1044530.2062457143
979.685003061453,3,2009,10,946.520651099541,1,1850428.0065120144
244.77761147659928,3,2010,5,711.5028353945031,0,662497.0292681671
349.27962326484635,3,1985,10,857.1851842540085,1,1083495.606579349
382.62851305647314,0,1994,6,389.9503482280898,1,661171.2627592036
476.92704765957217,0,1981,7,215.66352248372272,0,662320.5821374303
262.23683881905004,0,2001,10,781.3798407250778,0,925929.0123248091
238.30517868689506,1,1989,9,338.68685663916483,1,718019.4529330011
318.0565790870035,0,2007,3,620.3246222219326,0,560968.0518206407
572.1721971058212,0,1958,8,774.1487409458705,1,1132681.7676594243
788.1878345525611,2,1960,10,696.8932108202538,0,1391612.5611000743
349.860416602908,2,1987,5,533.1649162845447,0,669774.7815659463
809.5890748912769,2,1961,3,239.81337242943886,1,645322.6651855068
160.49982394964118,0,1971,3,669.0947570841499,0,445786.382211422
310.80441862314876,1,2004,10,480.36056105201857,1,864784.2142778044
479.7399181695044,3,1952,8,177.39431009987692,1,725508.7835018823
409.17266585427996,3,1991,8,925.3276250346722,1,1080972.7670664173
349.3629185001524,0,1988,9,319.0998333642565,1,760982.5699102511
434.10579866179654,2,1953,3,118.11655926543034,1,413085.40910850704
842.5935235767593,3,1971,3,924.6899972767113,0,1311885.3181082634
265.4977430104754,1,1985,8,270.2096025049825,1,657805.7414617102
493.9238399459948,1,1985,8,202.34550000894717,1,726735.1861300757
681.5551459732109,1,2006,6,556.8378026355622,0,971916.4555378676
472.59508170139117,0,1954,3,110.26558660977156,0,396274.6389385376
913.2177586728196,1,2004,7,880.0173902428406,1,1532866.3691347076
189.62103597069432,3,2001,5,640.2896645882367,0,592454.5596543356
469.0109122046242,0,1963,6,883.8503619114906,1,993401.1848274586
959.8958018896217,3,1954,6,740.2284470261254,1,1405442.0029043164
519.4010020217918,2,2005,7,480.1714652713622,1,867065.5200630208
850.9330845109872,1,1958,8,593.5066943072522,1,1243804.264212589
161.60246278009225,2,2002,6,627.7617281342314,0,604402.3061189747
759.1109565564008,3,1968,5,390.5437976787196,0,860165.5208423195
350.46415496235477,0,1981,10,410.37044618476284,0,847629.212761739
171.9245739642211,2,1964,8,787.6817035274516,1,763105.6121905138
669.0135343474302,1,1982,4,573.453003240902,1,881364.4913510941
824.2458435660042,0,1987,4,571.9034114838133,1,991349.6137829762
218.31343491670177,3,1955,5,429.58724464399137,0,549151.2340773804
159.39539743860115,1,2002,10,518.4038779042157,0,764757.6835996087
936.7831743322071,0,1991,4,597.4107209054357,0,1099264.3306121053
461.4962036368503,1,2000,10,913.2977739877471,1,1212385.326130573
288.4917625270508,0,2000,5,407.8591543207951,1,561132.2829599857
966.0975111742005,1,2001,9,875.3518192844169,1,1687667.7900375854
942.8187938551155,2,1970,10,167.41874560668302,0,980614.2949343782
343.63923570333236,3,1982,9,594.571893125481,1,910698.4680223318
272.4245600492625,1,2010,4,487.8845890187892,0,533072.3464558269
212.99782496976064,1,1960,3,806.0490067388928,0,542576.0739359369
468.20873738926446,2,2002,6,993.3381689846618,1,1073374.5723127634
796.1370893662548,2,1997,8,163.63201327439828,1,825289.1219588161
412.45602010861546,3,1954,9,217.8425107363732,1,770976.4585379205
324.14578438238766,0,1955,4,144.73548448355118,0,414842.0955393277
802.8006031956673,1,1978,5,577.3548069178801,0,1034091.0401943135
444.0601936332719,0,1992,8,951.6238439237106,0,1098806.31366487
156.4556977245216,0,1979,10,690.0250939976196,1,804603.088352201
499.46744961828347,1,1955,5,546.0302855937894,1,781773.9213317086
874.1192757892903,2,1976,10,495.81431218207854,0,1274862.2064602787
989.2314279694031,3,1964,3,695.0576068469354,1,1232182.5821707458
619.7943163075574,2,2004,7,739.6773969497032,0,1117357.208584194
456.6081793600275,0,1975,5,923.9135298648731,0,946955.4140635629
604.6070542265523,2,1986,3,840.3052645903605,1,978679.4490780826
445.0320279389111,3,1960,3,674.940984353908,1,732073.6835795025
358.87548115878184,2,1952,8,111.45016157237465,0,631921.4798441667
761.7830621001212,2,1997,7,151.03583875239775,1,750905.1127294021
287.96799890546225,0,1987,8,629.0264182567963,0,792951.6142885122
204.30781101034438,2,1957,8,164.66052585876548,0,599370.9269014059
839.0661563408178,2,1963,6,287.90424797147955,1,856264.6550107549
148.08543478762846,0,1981,10,250.5298184653999,0,682425.3042041573
177.06798388527835,1,1991,7,592.7555342065507,0,648778.173477274
493.24475644533976,1,1979,8,564.3740884027632,1,941309.743426318
999.8213041298212,1,1955,10,179.36531990024923,1,1009287.9853563256
196.33554915364965,2,1963,4,670.1926919497879,1,551710.262702823
441.50551004969475,0,1977,10,874.6491190214423,1,1161102.6814195935
189.00154281445012,0,1988,6,554.4403403473952,1,593742.5191089873
497.0657196718255,1,1966,4,510.2377485167119,0,703699.887295012
407.2127377392604,1,1980,10,591.5374442096206,0,983844.327769984
665.3894276133692,2,1974,10,492.7555019880376,0,1125128.8704108226
960.4349203097628,0,2006,6,243.35409082683495,1,848723.0352202642
277.47040229407213,1,1967,10,564.5715530435408,1,874727.702452468
711.8064021280234,3,2001,3,927.5421707134984,1,1171234.224305863
953.7571839831273,1,1983,9,853.0803743755241,0,1646538.4110863372
818.4848896502606,3,1966,3,185.00574461029407,1,610552.2244097923
878.9874176176231,2,1959,8,953.4339440167931,1,1628847.3463201511
478.0258360601669,0,2008,8,254.5904375250784,1,739143.3635561129
975.6144065676746,1,2004,7,372.284157143655,1,1054567.4302746071
309.3407456759513,2,1951,6,589.5882907504628,1,716681.9844645906
262.7860485640841,3,1996,10,831.367496457788,1,981083.6118090675
944.2451069781362,0,1993,3,138.5590944357645,1,580604.9392623423
403.8163003070364,2,1980,9,994.1246536646388,1,1149235.2135258054
565.3652699745455,0,1979,6,202.3769053233554,0,640294.3738193448
752.9868876623563,2,1968,4,987.2348368816117,0,1303600.2916227116
995.7033409497192,0,1969,4,298.01151915504886,1,824042.8391252982
248.57691766207267,3,2002,8,367.67310424867435,1,703501.2253824285
799.5590256634815,3,1999,9,387.8686687342003,0,1084385.8200707934
328.327356067811,1,2010,8,522.0974151777193,0,787718.228300655
435.7121243881629,1,1964,9,640.3109355378299,0,981554.3792815005
594.7933410304245,1,2008,8,618.8444437500386,0,1049744.5323594771
189.5769029465787,3,1960,9,111.29964835804964,0,640107.1477088481
911.5520922965729,2,2000,4,383.3707834274283,0,880877.1889411061
525.4344839214791,2,1963,6,554.9625306897337,1,868388.0989332919
525.0544916064669,2,1953,7,148.99625812970714,1,663692.2528975849
523.4296430907225,1,1981,10,932.0724665595542,0,1289292.7347341313
177.75734607127083,2,1956,6,118.52962076193664,1,481796.6460112783
256.561005881349,0,2005,10,430.8834326550702,1,800453.4122752257
350.7196292199694,0,1965,6,741.217212880339,1,800388.0437636288
628.9393315181096,3,1966,3,456.06281352378363,1,734591.6176062106
996.5003595122502,0,2003,5,191.61783176462376,1,757579.5190520887
430.91565140343914,1,2009,3,707.1694485053612,0,708851.4105020633
863.4248196854522,0,1984,8,891.9384484504726,0,1528031.426161135
112.41872084574551,1,1965,4,242.08732662912982,1,377532.292657154
795.7742754502142,3,1953,6,127.69281082686462,0,695711.3911671662
515.3407813634824,2,2004,6,771.6927880855102,1,993270.4039809062
699.546571131429,2,1993,5,319.41937270534027,0,756610.7315295134
497.4508105154801,0,1968,5,771.2836192224408,0,901482.5801954105
428.85648325010567,0,1980,9,926.6806599748292,1,1124502.0265996358
908.9683071601954,0,1993,7,747.6902181550972,0,1381173.738484296
639.6829188319156,0,1993,8,632.1880669634811,0,1089294.3269492423
196.43564829200704,3,1969,6,251.37319959472723,1,539695.0398744659
151.13942069025552,2,1999,5,853.8621151271502,0,602654.5166478558
206.64745064730909,3,1955,4,707.6656772590096,0,576813.544254554
269.6667439163899,1,1999,8,328.2212335378277,0,674580.5414122759
283.07094287905204,0,1956,7,924.6338960679645,0,850248.8074055009
961.8178284494446,3,1961,6,987.6541352157077,1,1670822.424693602
217.19340424360016,0,1953,7,102.95320721676501,1,520298.85067371
742.7482153381609,3,1967,8,504.58885854089544,1,1104292.693508455
905.637056474724,2,1969,3,350.99820225374503,0,794787.7558927638
489.35054343757827,2,1956,9,755.3719589647746,1,1109709.2979187786
783.7217013096187,3,2007,10,218.99880432217716,1,981125.469485135
831.2434074201742,0,1975,10,603.3910977567974,0,1325558.0069908502
507.37048580262,3,2003,10,677.8998016847513,0,1136186.2754319108
787.9888173489616,3,1974,4,788.8230962782094,0,1180597.7696041062
113.30804046035712,3,1952,6,306.10330649211926,1,511516.0705226908
244.88623385189098,0,1972,10,524.7678195747205,1,826985.3935789356
667.4307946354438,2,2004,3,148.22459955495526,0,505884.7724149393
366.69263298289906,2,1967,9,504.29183660905426,0,869801.0655603511
358.1047317449747,2,1997,8,868.8183768945341,0,979939.5240091428
453.14658275734456,0,2004,3,901.6852979584842,0,828205.641432865
409.30101908442487,1,1972,5,233.21931210884622,0,550764.0093914596
354.827607577791,2,1964,9,939.5237503519767,1,1064635.5987737032
487.1930138312112,0,1986,6,248.50063721133984,1,640947.3438502336
518.0499458859667,0,1968,6,633.1704684608078,0,886750.4032192805
678.4091673815825,3,1968,10,876.3206014579783,0,1443629.234037688
623.2787613861273,3,1997,9,734.3398833320018,1,1235588.3171615116
246.04617215754476,0,1971,5,347.43478963980726,0,509573.7958451096
807.0632534050117,3,1968,8,202.4746806116622,0,870553.8183833205
974.697764659634,2,1965,3,446.919683663853,0,935805.3781194206
374.5644512887395,1,1972,3,637.8060626006682,1,632407.0958342425
894.0273624240766,2,2005,9,937.2576669132112,1,1680642.3112132712
675.2868088130754,3,1964,6,356.7050220149325,1,839947.7934871222
438.4907325876881,0,1956,4,278.8078762527561,0,527040.3108273031
873.2181932329104,1,2002,7,634.9117102288294,1,1251088.8246293196
879.5485473320336,3,1970,10,692.6317397829255,0,1482341.2668538895
535.52702313684,1,1962,5,858.7751265207833,1,1008434.9115753658
806.46403041606,1,1988,8,422.11605304088624,0,1048456.00422125
621.8752372770839,3,1972,9,125.36465362606157,1,795369.829752974
240.86403080185025,1,1992,10,982.8692170046593,0,983423.6906912985
615.5173762104024,0,1953,8,788.5604905438856,0,1179328.1242053525
455.9835605187265,1,2005,9,176.22228005446,0,739721.0053525668
676.4397969547177,2,1975,5,448.1848649342048,0,844943.0884920966
853.9827833571568,1,1984,9,935.2242395694278,1,1624521.9511564397
723.7856227146787,1,1980,9,981.1312165015097,1,1513419.2725337292
380.16612663905556,0,1952,5,756.1037529940617,0,777931.6445816967
139.3074813202146,1,1993,10,710.302578342081,0,796973.197851159
419.2081768480226,0,1967,8,352.8190082343999,1,764615.3409610112
264.14792845184104,2,2002,8,299.5447684900015,0,670909.5607094774
770.9769514375103,1,1979,10,298.95942091403697,1,1026194.7903002381
108.16401889003056,0,1974,3,320.34007275089266,1,333308.3176879277
614.410642987964,0,1999,6,307.73180892126555,0,734456.515360662
160.6950684761478,3,1993,6,794.4457016996962,1,664770.9654145283
295.7250265089401,1,1970,7,256.31907292416383,1,616218.7327490334
450.00788330313145,1,2010,5,754.8303525702082,1,858823.7542768406
524.0663660715172,0,1969,4,199.71148958733582,1,525929.9026399552
130.86485582626233,3,2000,5,872.983307906865,1,602236.189429444
154.29977305672415,2,1996,3,248.94603837531866,1,357785.0641475705
762.9503023761961,2,1963,9,709.6118704316218,1,1334872.2826231066
358.84549263554004,2,1997,9,238.06532071481632,1,747289.7985914311
580.337926699851,1,2002,6,634.7767209957588,0,948225.3613745801
544.1686123736893,1,2004,7,219.9053631160312,0,700868.1197838566
526.8094817904239,0,1965,4,728.6755702198989,0,852656.5826875903
765.1116678992249,1,1993,5,411.2957925366476,1,866014.5477202323
604.1894668496452,3,1954,8,586.597393923196,1,1061885.5594596826
557.2505203560606,2,1997,10,857.1153445007548,1,1293418.0067208335
235.0550744481764,3,1968,9,591.1409810790224,0,816218.615131792
268.1942252434668,3,1985,5,419.4955079028636,1,584466.6887442026
927.5293503549335,2,1981,7,513.2199589184825,1,1183325.1264397425
314.62900380107726,2,1982,4,885.9778700134207,0,739892.2014771538
287.8055901571505,2,1955,4,345.48397292590244,0,499211.8213716192
267.1922431581711,2,1979,8,961.5635745191506,0,917020.6914393906
557.5579154175098,0,2009,8,829.941791686826,0,1148518.7051619687
818.1362721096083,1,1979,9,417.4942788170032,1,1108209.9871181704
764.0354755095103,3,1964,6,670.3902091381512,0,1155310.282806673
220.6383334909655,3,1986,3,853.9810066180429,0,587990.5909968973
206.0167656752733,3,1951,10,530.6723685690838,1,828408.1664435277
750.1734645086301,1,1967,9,424.5483582193974,0,1065463.9084167557
616.8192054509266,0,1958,9,302.3824898848575,1,888977.4806539025
140.79840757481827,3,1974,7,401.9307238648027,0,595311.5111333106
795.0037437006002,1,2010,9,596.7776739804237,1,1251683.5285324429
574.6065595687567,1,1971,8,502.8266814015601,1,962362.4950232077
382.05595380677323,1,1974,9,908.0618939769787,0,1065758.4612818782
268.92298699089264,2,2002,5,912.9296636578415,0,748818.1354296488
875.6785242506845,1,1952,4,863.6085526798898,1,1322913.2168740314
806.1493703670511,1,1996,9,143.16364742895684,1,851293.0420663073
573.1005655947595,0,1960,8,291.6439888747404,0,803440.2404807094
373.51687818006764,3,1968,6,265.36946687213515,1,627240.6785139818
237.60858652041844,1,1996,9,181.09894332934317,0,658268.9665989599
172.84565920143996,3,2000,5,591.4059511224011,1,570663.6351923496
765.8625674778636,3,1981,6,338.3218705707134,0,870208.6748935584
317.646045503909,1,2000,8,737.1448475267131,1,876593.8984806552
440.6303270075088,0,1953,5,209.9760371956643,0,540920.407465812
190.86180665780128,3,1992,10,621.9926033891451,0,840022.1908950175
935.8022549013909,2,2009,8,614.7417913001673,0,1337401.121964101
756.6179037107784,3,1958,3,648.0759997660454,1,982381.8079406132
893.743025591169,3,1988,3,987.0638449797372,1,1437217.9120364147
137.4920676109993,3,2002,4,431.3291651832076,1,454120.50617539877
171.21362830230228,2,2005,7,507.4365481721147,1,635195.754334688
342.99565987778567,1,1995,10,159.51405597002753,0,740256.1554636931
107.36728393877789,3,1982,6,672.9760704570102,0,581161.3669573516
259.86906340760504,1,1965,7,496.7051140550363,1,685716.6936592237
370.60262628327405,2,1966,6,234.2136202944214,0,594293.8122687674
278.6199804240969,2,1957,3,270.6503074663664,1,421412.84911210666
665.3569675105786,3,1981,8,888.235782187261,0,1337712.4364382762
446.72445537540705,3,1980,7,953.4441344347331,0,1083247.3516679874
307.09347931619544,1,1987,5,938.1653580460026,1,798615.6143167365
565.1284170992662,2,1951,7,967.1582348158531,0,1216269.3274809152
345.0234830468657,1,1970,7,178.68770180149124,0,598899.9038140993
630.3238525382912,2,1975,6,550.3475410819394,1,945674.9755934756
534.1678001683164,0,2001,9,894.9115910042366,1,1222591.858943049
181.45657875056344,2,1994,8,869.7427692524415,1,795877.8799834572
462.4712020157933,2,2003,9,133.08212933595385,1,733890.7254470396
219.55809222354557,0,1961,5,862.0290119885922,0,658518.7988441
375.3759621113143,3,1975,8,923.0819289525493,0,1036308.2483024595
594.7193143279052,3,1992,8,338.92893214859953,0,878189.4118756916
640.4781684234595,2,2001,7,301.90533022337115,1,818751.4155584374
753.7940479951538,2,1988,8,658.9764715776142,1,1233184.8937531651
690.397526207499,2,1956,7,285.486344623597,1,830816.1483083916
504.3735847245748,0,1972,5,394.4208680033213,1,686348.226284128
783.0367936364954,0,1986,7,745.6258110068707,1,1265171.3865847741
125.3841528783564,2,1983,3,241.98650182037727,0,338331.60684817587
952.6809473094864,1,1993,9,635.4198931990825,1,1421354.5998193638
315.78141692785607,1,1960,5,869.5970425691766,0,773343.410524662
725.0185933667698,3,1999,9,871.4183694343775,1,1444444.4263175284
367.7161500783472,0,1985,9,158.22107456815058,0,689948.136775223
721.2693295645748,1,2008,8,543.1837672084039,0,1092182.7076489828
521.218512838022,1,2009,9,320.269283176817,0,853820.0818472786
326.9106806058432,1,1981,6,110.00216848687923,0,512595.60534482315
921.9743448155774,3,1958,3,889.5919751832663,0,1364323.8761671823
310.2855197972271,0,1954,10,476.23435927454125,1,853364.2865211158
173.93629185548784,0,1959,7,794.4066285638293,1,697048.2921638673
146.99813504406507,0,1950,7,691.2046786021111,1,643448.033666511
384.70041538307004,1,1972,4,292.7412224946248,0,518449.1440329872
226.24105728521425,1,1990,4,311.9383717293166,0,445880.09927704284
332.4477741394577,2,2004,5,832.6396205702765,1,790481.1041014544
992.763254680556,0,1975,8,459.94418195372185,1,1203809.728711227
534.3306504173391,1,1992,5,143.48124532291027,1,553981.7771115316
675.4435416273196,0,1988,7,131.21135092956123,0,680525.9343696616
933.8971049657896,0,1960,4,372.09039570684166,1,868759.7422369618
123.70916585805873,2,1989,8,563.1783494913564,0,659816.9718542156
502.8448755100134,1,2005,5,873.4280981089719,1,981680.5639917123
828.6024811399977,2,1979,6,108.8472719359024,1,685745.9378394157
894.9406608524151,2,1995,9,595.1070097542214,0,1336776.9065585057
862.3926560333699,0,1968,8,104.57105802068412,1,774329.192269626
431.67734315022545,2,1971,9,699.2402455029672,0,1020088.0672328359
296.73503244999466,0,2003,5,344.9101743247908,1,540856.5547885377
798.8142609659948,0,1960,10,336.2791463560838,0,1057933.076186278
335.5584514771357,2,1987,10,824.6635712774101,0,1037860.0677099221
264.50650480005754,0,1996,3,519.5757911508526,1,487047.4102022612
172.81005143645956,0,2001,8,388.56886476720524,0,629764.6954341552
555.8471383105247,2,1955,8,765.9819338888785,0,1124502.1290763654
930.9803339652074,3,2004,10,455.39653081166085,1,1288401.6208936556
365.505241307688,1,1953,5,877.8595325884614,0,829764.9053620283
789.6017755126295,2,1997,9,139.6087173991026,1,852278.8252251976
182.49709087298424,3,2003,4,339.1420129604336,1,456550.141074775
252.92171127708804,0,1976,5,920.5142533177118,1,721453.8020892455
377.6411121820082,3,1954,10,168.8207479413052,1,783078.807637095
350.2622368900916,2,1964,6,343.37510524235097,1,639918.152932992
586.1655725792211,1,2008,10,397.35711573805696,1,997418.0227983753
158.76535033794224,0,1980,9,823.2190735284186,1,790992.476857276
842.114743076267,1,1952,5,640.4861848389098,0,1122103.5185779876
519.9474045034881,1,2000,6,916.3303084944191,0,1072231.6912854803
622.5353425270105,2,1995,9,129.196829138484,0,781097.3086607046
409.78115472915175,1,1975,6,139.89719000731077,1,559553.0799996982
198.20756812408197,0,1972,8,494.86780018953743,0,677762.6239935274
298.76963721996503,1,2009,4,965.2582696126916,1,747404.86179519
291.5287875015833,3,2001,8,115.73415542029649,1,629704.0935894899
351.14017011325296,1,1955,3,324.0059381428978,1,469509.2600251899
939.1107126175904,2,1991,7,316.54030067840847,0,981282.9694079874
320.91832893665287,1,1967,6,840.0682892328106,1,823059.1829770763
478.37115732752545,3,1964,7,671.3534576929702,1,961604.3185345907
591.7021034720581,0,1976,8,238.39385114398047,0,777094.9906109264
197.83050665056962,2,1997,6,753.1368464931352,0,672504.1432620932
280.3131535101228,2,1979,8,290.07689661996596,1,682603.175183652
575.2859689895506,2,1963,7,632.3338837745528,1,1009146.2862782372
165.5146228335235,0,1979,6,378.4867262180791,1,529376.2975644574
159.08328195430067,0,1977,4,868.2475882792993,0,546548.6702939576
455.32831479177815,1,1971,4,791.0711166087435,1,835825.319317531
541.9772565999974,1,1993,9,412.386702068645,1,931365.9970013271
237.6553864264104,2,1988,6,218.4390561091256,0,530867.7151293838
